gene_name	ensgene	log2FC_prot	AveExpr_prot	tstat_prot	pval_prot	padj_prot	B_prot	log2FC_rna	baseMean_rna	lfcSE_rna	stat_rna	pval_rna	padj_rna	log2fc_concordance	rna_DE_status	protein_DE_status	gene_DS_status	highest_magn_IncLevelDifference_rmats	sign_splice_event_rmats	highest_magn_deltaPSI_majiq	sign_splice_event_majiq	has_cryptic_splicing	tdp43_interactor	tdp43_clip_target	Fig1_plot_group
RB1CC1	ENSG00000023287	-0.0587050373867655	11.9561595265519	-0.142861682362407	0.88908273467425902	0.94291402841388605	-6.99715423969162	-0.0169044504651514	5733.30717544067	0.0607639229233749	-0.278198800404451	0.78085975566768095	0.885010328532711	concordant	Gene not DE	Protein not DE	No DS	0.049	FALSE	NA	NA	FALSE	FALSE	TRUE	other
SCCPDH	ENSG00000143653	0.0293145819477196	17.9411352348567	0.557276166337431	0.58711460739352195	0.74644500907049305	-6.99763491176877	-0.0684941433184652	4872.54875889865	0.0542995336677667	-1.26141310416308	0.207160049481972	0.39823969218331301	discordant	Gene not DE	Protein not DE	No DS	-0.004	FALSE	NA	NA	FALSE	FALSE	TRUE	other
UBA5	ENSG00000081307	0.049624721756361	15.3197150167538	0.556633781033099	0.58754048710711104	0.74644500907049305	-6.99800955646475	0.0438551920599846	1983.87687301264	0.0844568737447773	0.519261371105351	0.60357848720530205	0.76668787597561205	concordant	Gene not DE	Protein not DE	No DS	0.046	FALSE	NA	NA	FALSE	FALSE	TRUE	other
HK1	ENSG00000156515	-0.048737503078307	19.8631334120465	-0.556349257002105	0.58772916819209498	0.74644500907049305	-6.99817536195088	-0.10744925047185	22656.332934006	0.0447616419066459	-2.4004760749381	1.6373761077697301E-2	6.4154662437364396E-2	concordant	Gene not DE	Protein not DE	No DS	-0.334	FALSE	NA	NA	FALSE	FALSE	FALSE	other
ILKAP	ENSG00000132323	-0.0485675437958726	15.1782114766631	-0.554624270165295	0.58887376037171102	0.74759436286913805	-6.99917886507991	-0.0347058652710669	1736.13619728785	0.061541590565813	-0.563941636086773	0.57279385293836105	0.745840473008333	concordant	Gene not DE	Protein not DE	No DS	0.334	FALSE	NA	NA	FALSE	FALSE	TRUE	other
PSMD11	ENSG00000108671	0.0390473858276295	18.6791566766313	0.55318492479033	0.58982970256394995	0.74813779893620502	-7.00001392706177	0.0275774497816771	4089.72385383011	0.0506997210621498	0.543936913338665	0.58648488620495898	0.75498489585405903	concordant	Gene not DE	Protein not DE	No DS	0.017	FALSE	NA	NA	FALSE	FALSE	TRUE	other
NES	ENSG00000132688	-0.0723574876890591	15.3433441257968	-0.553144526963436	0.589856544391125	0.74813779893620502	-7.00003733477494	0.54690018385878	10406.8892709204	0.0441700296069022	12.3817029041185	3.28302058432745e-35	5.9885943258782e-33	discordant	Gene DE	Protein not DE	No DS	NA	NA	NA	NA	FALSE	FALSE	TRUE	other
JMJD6	ENSG00000070495	0.0421033326306084	15.2887488076774	0.552584749867805	0.59022854628115595	0.74837502295630098	-7.00036151885982	-0.0909085324810694	2985.68202218813	0.0519849284328627	-1.74874786253627	8.0334612692476395E-2	0.20910945561635999	discordant	Gene not DE	Protein not DE	No DS	-0.02	FALSE	NA	NA	FALSE	FALSE	FALSE	other
ADRM1	ENSG00000130706	-0.0561147686432726	16.7047918100179	-0.551300768552728	0.59108227874615205	0.74922271297209597	-7.00110393090722	0.0795811847030001	5359.72059771598	0.0498180186341306	1.59743777221358	0.110168158372911	0.26064716184004599	discordant	Gene not DE	Protein not DE	No DS	-0.031	FALSE	NA	NA	FALSE	FALSE	TRUE	other
DNAJB11	ENSG00000090520	0.0386781597968699	16.9928132882922	0.549581111694885	0.59222669442168197	0.75020325786791597	-7.0020956779316	0.0781658935741982	2358.7290575593	0.0536907336668499	1.45585445077387	0.145432859587205	0.31580465560562099	concordant	Gene not DE	Protein not DE	No DS	-0.003	FALSE	NA	NA	FALSE	FALSE	TRUE	other
IPO8	ENSG00000133704	0.0573625989277797	14.0642021158606	0.547763098138757	0.59343780597953499	0.75150214804169002	-7.00314093784621	0.0217920742916744	1297.74273716463	0.0713300280297	0.305510524720399	0.75997735533765998	0.87121218015318203	concordant	Gene not DE	Protein not DE	No DS	-0.006	FALSE	NA	NA	FALSE	FALSE	TRUE	other
TIPRL	ENSG00000143155	-0.081659657226016	16.7609497341031	-0.547224391169825	0.59379692249304905	0.75163691360641305	-7.00345003135089	0.0426873647524176	3068.95965355628	0.0675488498785364	0.631948061723868	0.52742081636904903	0.71264753434820405	discordant	Gene not DE	Protein not DE	No DS	-0.01	FALSE	NA	NA	FALSE	FALSE	TRUE	other
ENO3	ENSG00000108515	-0.0417831095245766	16.7895053188229	-0.547046143395992	0.59391577182394995	0.75163691360641305	-7.00355224061393	0.547801600847467	278.649340727467	0.116436397269181	4.70472819234561	2.54204397290769e-06	3.53667253417165e-05	discordant	Gene DE	Protein not DE	No DS	0.038	FALSE	NA	NA	FALSE	FALSE	TRUE	other
PGM3	ENSG00000013375	0.0449412953239303	16.1264241519088	0.545672066709515	0.59483236770940995	0.75256152587625802	-7.00433908591853	0.109894477269996	1786.74734747383	0.0613223454411909	1.79207883324337	7.3120338967321105E-2	0.19446243395861201	concordant	Gene not DE	Protein not DE	No DS	-0.225	FALSE	-0.123079764684309	FALSE	FALSE	FALSE	TRUE	other
RPS27A	ENSG00000143947	0.039775715097381	21.9192924978376	0.543582203119174	0.59622782814493003	0.75409121371503196	-7.00553219866493	0.180532056710043	22162.7754322499	0.0538463285163922	3.35272732021245	8.0019500003950005E-4	5.4736672148541004E-3	concordant	Gene DE	Protein not DE	No DS	NA	NA	NA	NA	FALSE	FALSE	TRUE	other
EIF3F	ENSG00000175390	0.0278037942381584	15.5385715427714	0.542803611976603	0.59674814321408298	0.75451343357630596	-7.0059755834392	-0.0141165694874882	5858.32968099628	0.0551383734065466	-0.256020782176576	0.79793479012559398	0.89491019603032296	discordant	Gene not DE	Protein not DE	No DS	-0.047	FALSE	NA	NA	FALSE	TRUE	FALSE	other
OSTC	ENSG00000198856	0.0421739307529769	17.086702675003	0.541878506888872	0.59736667184602399	0.75482557802592898	-7.0065016154214	-0.0356073765885803	1539.01890258792	0.0761210113376777	-0.467773298894094	0.63994671705449502	0.79342314965535798	discordant	Gene not DE	Protein not DE	No DS	0.002	FALSE	NA	NA	FALSE	FALSE	TRUE	other
MRPL17	ENSG00000158042	0.0503244090864001	15.3745101198213	0.541876309255189	0.59736814158156804	0.75482557802592898	-7.00650286401759	0.0413097524705287	1411.62648754871	0.059550803538561	0.693689253811317	0.48787710664424599	0.68099967228244995	concordant	Gene not DE	Protein not DE	No DS	NA	NA	NA	NA	FALSE	FALSE	FALSE	other
NTM	ENSG00000182667	-0.13246725481992	14.3761153842911	-0.539522955267085	0.59894307847066897	0.75657936168976803	-7.00783716008292	-0.294252936110074	7078.61413392067	0.044260531353233	-6.64820161696003	2.966957159623329e-11	9.71651351900345e-10	concordant	Gene DE	Protein not DE	No DS	-0.34	FALSE	NA	NA	FALSE	FALSE	TRUE	other
UBE2D1	ENSG00000072401	-0.0062311318795043	13.4438144344215	-0.0214232904354754	0.98330652551745901	0.99163963166591196	-7.00797369731871	0.290369737400729	1628.00829018356	0.168176744302369	1.72657485198231	8.4244045599550205E-2	0.21626809954774301	discordant	Gene not DE	Protein not DE	No DS	0.031	FALSE	NA	NA	FALSE	FALSE	FALSE	other
TTI1	ENSG00000101407	0.228667154122961	13.5552031673564	0.538080962626787	0.59990914781886495	0.75732680563966503	-7.00865199686782	-0.0991587664541323	1668.96727441564	0.0662661036171198	-1.49637236900277	0.134556645821646	0.29993434547915399	discordant	Gene not DE	Protein not DE	No DS	-0.156	FALSE	NA	NA	FALSE	FALSE	TRUE	other
MRPL22	ENSG00000082515	-0.0444439554868499	15.9189249725785	-0.537402853535984	0.60036372363179102	0.75758492404689404	-7.00903446090971	0.163097040147871	1253.03844990334	0.0724699562167844	2.2505469668008	2.4414245596594001E-2	8.6912240257675605E-2	discordant	Gene not DE	Protein not DE	DS	0.181	TRUE	NA	NA	FALSE	TRUE	TRUE	other
ATAD3A	ENSG00000197785	-0.0283700403972347	19.039378204207	-0.537217362161483	0.60048809970795602	0.75758492404689404	-7.0091390007058	0.0513257308711721	1206.55884315556	0.0733264842312885	0.699961704276984	0.48395122074698599	0.678155193364822	discordant	Gene not DE	Protein not DE	No DS	0.011	FALSE	NA	NA	FALSE	FALSE	FALSE	other
SPIN1	ENSG00000106723	-0.0286301501511446	16.3209513692034	-0.536374346813618	0.60105352493294995	0.75788558306109999	-7.00961367563672	-0.117576241542069	12399.9380016442	0.0501616474376385	-2.34394697040684	1.9080884120740001E-2	7.21277629772481E-2	concordant	Gene not DE	Protein not DE	DS	0.278	TRUE	NA	NA	FALSE	FALSE	TRUE	other
G3BP2	ENSG00000138757	-0.0453920064542963	17.8237142058807	-0.536303512615728	0.60110104697060496	0.75788558306109999	-7.00965352768172	-0.0335474366968598	17862.2158378082	0.0491708502435443	-0.682262692849495	0.49507285874849399	0.687498826093218	concordant	Gene not DE	Protein not DE	DS	-0.152	TRUE	-0.234454721609704	FALSE	FALSE	TRUE	TRUE	other
NRCAM	ENSG00000091129	-0.0623390068679335	15.343948722366	-0.535918630573042	0.60135929423003098	0.75797498581143397	-7.00986997839897	-0.0762657414676262	9671.56030748862	0.0556891601127297	-1.36948988480422	0.170846194541002	0.350028949928819	concordant	Gene not DE	Protein not DE	DS	-0.358	TRUE	NA	NA	TRUE	FALSE	TRUE	other
PTPN12	ENSG00000127947	0.0736401125692048	13.5473853136163	0.53548773114497	0.601648484835279	0.75810332284133897	-7.0101121323652	-0.0993628951064201	2536.69420262165	0.0697109744907768	-1.42535512998124	0.154054571444255	0.32807288875344798	discordant	Gene not DE	Protein not DE	No DS	-0.667	FALSE	NA	NA	FALSE	FALSE	TRUE	other
PRMT1	ENSG00000126457	-0.0298215130984865	17.6882355050689	-0.53306185961612	0.60327787942387601	0.75973532478886197	-7.01147193464291	0.0281440777464042	15820.7086558944	0.0416217762031624	0.676186369582801	0.49892232546676102	0.69021722568364396	discordant	Gene not DE	Protein not DE	No DS	-0.395	FALSE	NA	NA	FALSE	FALSE	FALSE	other
CPSF3	ENSG00000119203	0.045119142124765	15.7549183803586	0.532766332921531	0.60347652921464101	0.75973532478886197	-7.011637186578	-0.139741789509885	1531.33828951733	0.0597214472118306	-2.33989288662453	1.9289271184957501E-2	7.2764697850056903E-2	discordant	Gene not DE	Protein not DE	No DS	0.009	FALSE	NA	NA	FALSE	FALSE	FALSE	other
MRPL38	ENSG00000204316	-0.0387996415227008	15.7995694135326	-0.532721002220455	0.60350700293410797	0.75973532478886197	-7.01166252674826	0.0065407400107573	238.043626949849	0.120631972260532	0.0542206173719118	0.956759394557402	0.98114304331618896	discordant	Gene not DE	Protein not DE	No DS	NA	NA	NA	NA	FALSE	FALSE	FALSE	other
SEC63	ENSG00000025796	-0.035403406184944	16.8849441355737	-0.529994410366479	0.60534139076958904	0.76179616556374297	-7.01318291998707	0.0661033413172476	3823.62836912309	0.0675949469832994	0.977933177957513	0.32810737443975302	0.53496263444010494	discordant	Gene not DE	Protein not DE	No DS	0.019	FALSE	NA	NA	FALSE	FALSE	TRUE	other
ATP6V1E1	ENSG00000131100	0.0693381852370614	19.1778863846538	0.529728216804752	0.60552062986974697	0.76179616556374297	-7.01333095435742	-0.0367927836928717	6992.10914118077	0.0519000987889173	-0.70891548477608	0.47837692523908298	0.67354322312607395	discordant	Gene not DE	Protein not DE	No DS	0.016	FALSE	NA	NA	FALSE	FALSE	TRUE	other
NDUFB9	ENSG00000147684	-0.0623200576614522	16.3333926354174	-0.529418569632894	0.605729161657378	0.76182163135397896	-7.01350306448878	0.195765492327699	8916.85422967201	0.0501998444166134	3.89972308884111	9.63027672969492e-05	8.9524492112909998E-4	discordant	Gene DE	Protein not DE	No DS	-0.003	FALSE	NA	NA	FALSE	FALSE	TRUE	other
SETDB1	ENSG00000143379	-0.181695575141115	13.1443670614459	-0.528879504291987	0.60609228115874303	0.76195335400577602	-7.0138024617603	0.0036754467139379	3155.74851992486	0.0509409772947894	0.0721510836486022	0.94248167325057597	0.97359214949233297	discordant	Gene not DE	Protein not DE	No DS	0.049	FALSE	NA	NA	FALSE	TRUE	TRUE	other
SYNCRIP	ENSG00000135316	0.0234940332637805	20.0495342086751	0.528526344778723	0.60633023202441305	0.76195335400577602	-7.01399844867243	-0.0288133362310388	6665.10872665268	0.0506675098223042	-0.568674804269835	0.56957684956271004	0.74395984741322696	discordant	Gene not DE	Protein not DE	No DS	0.167	FALSE	NA	NA	FALSE	TRUE	TRUE	other
PODXL2	ENSG00000114631	-0.118618663513924	15.020401819097	-0.528424497611721	0.60639886304958002	0.76195335400577602	-7.01405494579958	0.103179754432519	15894.6761983012	0.0440811871147459	2.34067549414983	1.92488895524284E-2	7.2662455686874405E-2	discordant	Gene not DE	Protein not DE	No DS	0.003	FALSE	NA	NA	FALSE	FALSE	TRUE	other
LMNB1	ENSG00000113368	-0.0469628680936545	19.3741463547915	-0.527542944788226	0.60699307172203398	0.76220270089284403	-7.01454352967412	0.0995981147113271	4107.02449967685	0.0455771759751637	2.1852629650771	2.8869571182502999E-2	9.8596161868764798E-2	discordant	Gene not DE	Protein not DE	No DS	-0.005	FALSE	NA	NA	FALSE	FALSE	TRUE	other
PSEN2	ENSG00000143801	0.116437964163735	15.188559541699	0.527265001664692	0.60718047919498397	0.76220270089284403	-7.01469741257907	-0.0835958352292203	1800.68554478903	0.058577748122786	-1.42709199155272	0.15355338056565401	0.32730275886086002	discordant	Gene not DE	Protein not DE	DS	0.102	TRUE	NA	NA	TRUE	FALSE	TRUE	other
GDPD1	ENSG00000153982	-0.0383506030509935	16.1688973736659	-0.527020238965871	0.60734553827162296	0.76220270089284403	-7.0148328609455	-0.152817993317557	2074.94428776826	0.0664626830006473	-2.29930521035494	2.1487614173024801E-2	7.8811921778049299E-2	concordant	Gene not DE	Protein not DE	No DS	0.033	FALSE	NA	NA	FALSE	FALSE	FALSE	other
PREP	ENSG00000085377	-0.0299099484555505	18.6902744905208	-0.52701237438263	0.60735084223394198	0.76220270089284403	-7.01483721210193	-0.143411697766944	2945.96595946404	0.0551201491347945	-2.60180170079431	9.2735456413814005E-3	4.1036064365110203E-2	concordant	Gene DE	Protein not DE	No DS	-0.021	FALSE	NA	NA	FALSE	FALSE	TRUE	other
ALDH16A1	ENSG00000161618	-0.0359684864914893	14.8431570608187	-0.526167972773136	0.60792045108684101	0.76263118890843895	-7.01530402406807	-0.0072775227260656	626.243597920672	0.0847018568201789	-0.0859192820473315	0.93153058333340599	0.96717288050749595	concordant	Gene not DE	Protein not DE	No DS	-0.098	FALSE	NA	NA	FALSE	FALSE	FALSE	other
PANK2	ENSG00000125779	0.173726983865077	13.3377388414063	0.525947444081	0.60806925739461803	0.76263118890843895	-7.01542582138296	-0.0476831647170272	2337.39957059579	0.0558064771588171	-0.854437820565663	0.39286244788471503	0.59921964379258197	discordant	Gene not DE	Protein not DE	No DS	0.121	FALSE	NA	NA	FALSE	FALSE	TRUE	other
PMPCB	ENSG00000105819	-0.0426934661230334	15.7308417447746	-0.525661529573083	0.60826221127777103	0.76263678550661995	-7.01558365835929	0.0404247319452806	2761.75193846792	0.0543267780535739	0.744103246936825	0.45681401513933101	0.65504258581272601	discordant	Gene not DE	Protein not DE	No DS	0.039	FALSE	NA	NA	FALSE	FALSE	FALSE	other
RUNDC3A	ENSG00000108309	0.0411253155298077	16.3148484806906	0.524919013513592	0.60876345292280598	0.76302878888651604	-7.015993175269	0.189497891843969	15249.2467329402	0.0430484146482739	4.4019714405805	1.07271679876746e-05	1.2826505233330001E-4	concordant	Gene DE	Protein not DE	No DS	-0.064	FALSE	NA	NA	FALSE	FALSE	FALSE	other
HM13	ENSG00000101294	-0.0504099968571374	16.0036149371476	-0.524540227921355	0.60901923480930598	0.76311298359815805	-7.01620187200982	-0.0087095164245988	6757.51767394833	0.0483857173802659	-0.180001804171887	0.85715115180989598	0.927243704484914	concordant	Gene not DE	Protein not DE	DS	-0.218	TRUE	0.130962683049771	FALSE	FALSE	FALSE	FALSE	other
HLCS	ENSG00000159267	-0.105569423087825	13.2599253059104	-0.522922724825314	0.61011208715162102	0.76424566706360897	-7.01709143348948	-0.126705212530506	1071.15958057175	0.0722859573132771	-1.75283301542765	7.9630674232920098E-2	0.20781180070716199	concordant	Gene not DE	Protein not DE	DS	0.192	FALSE	-0.283848790799666	TRUE	FALSE	FALSE	TRUE	other
PSME4	ENSG00000068878	-0.0460129948947472	15.3895677261404	-0.522433377519939	0.61044290313400695	0.76442339402048698	-7.01736003664644	-0.135314279906815	2545.16945712495	0.0615747094773974	-2.1975626203561	2.7980289431817702E-2	9.6300295933365102E-2	concordant	Gene not DE	Protein not DE	No DS	-0.056	FALSE	NA	NA	FALSE	FALSE	TRUE	other
NUP188	ENSG00000095319	-0.0609750201361301	13.8341432692709	-0.522151591946673	0.610633440639612	0.76442540248387103	-7.01751459976532	-0.377034462598156	2730.24907659136	0.0617251721707617	-6.10827721233561	1.0071231717091202e-09	2.73740746853453e-08	concordant	Gene DE	Protein not DE	DS	-0.006	FALSE	0.518324039054369	TRUE	TRUE	FALSE	FALSE	other
YKT6	ENSG00000106636	-0.0325624892919087	17.6099159278764	-0.521514880463657	0.61106408068804996	0.76472789064764901	-7.0178635504484	0.0456501619583245	9302.76677445163	0.0479907121922496	0.951229099819379	0.34148808936473801	0.54887506981602696	discordant	Gene not DE	Protein not DE	No DS	0.009	FALSE	NA	NA	FALSE	FALSE	TRUE	other
RPL36A	ENSG00000241343	-0.103784178371743	17.5160652404575	-0.520980699195018	0.61142549096997001	0.76494357961178105	-7.01815599482183	0.158472860887174	251.775413320101	0.115387303596045	1.37339946379166	0.16962819638738999	0.34870850239065698	discordant	Gene not DE	Protein not DE	No DS	-0.001	FALSE	NA	NA	FALSE	TRUE	FALSE	other
TERF2	ENSG00000132604	0.0361622677902709	15.4357476549788	0.520262980540757	0.61191124422638599	0.76517421101673599	-7.01854846726395	-0.199759198104283	3790.32221025274	0.0474415684426416	-4.2106364663259	2.54652241947965e-05	2.7558509268679998E-4	discordant	Gene DE	Protein not DE	No DS	0.095	FALSE	NA	NA	FALSE	TRUE	TRUE	other
SMCHD1	ENSG00000101596	-0.0433734735144373	15.5363295029763	-0.519870151879629	0.61217719255095704	0.76517421101673599	-7.01876305964379	-0.0681056781405147	2855.86123859546	0.131921841393856	-0.516257788861387	0.60567437354665898	0.76812330556318997	concordant	Gene not DE	Protein not DE	No DS	-0.059	FALSE	NA	NA	FALSE	FALSE	TRUE	other
DBNL	ENSG00000136279	-0.0616661206332818	16.0105422239148	-0.518634183010255	0.61301432820979895	0.765747444253426	-7.01943722557681	-0.0880284099347064	7278.29842853023	0.0479716441346592	-1.83500923352983	6.6504321348416606E-2	0.181181786189339	concordant	Gene not DE	Protein not DE	No DS	0.666	FALSE	NA	NA	FALSE	FALSE	FALSE	other
FBXO3	ENSG00000110429	0.151550141630491	14.9060624574717	0.517758962082433	0.61360746838311198	0.76592727079215395	-7.01991368993051	-0.0298314265951318	3117.18341388859	0.0572403460710661	-0.521160835717082	0.60225473431041598	0.76572813922488303	discordant	Gene not DE	Protein not DE	No DS	-0.077	FALSE	NA	NA	FALSE	FALSE	FALSE	other
PRKCSH	ENSG00000130175	0.074342018787771	17.5149598199984	0.517537697449121	0.61375746518361596	0.76592727079215395	-7.02003402281175	-0.0406292007056753	4339.67313827951	0.0477202851454725	-0.851403141909558	0.39454544703219002	0.60085831205263995	discordant	Gene not DE	Protein not DE	No DS	0.013	FALSE	NA	NA	FALSE	FALSE	FALSE	other
AP1B1	ENSG00000100280	-0.138342680214272	16.8751126793178	-0.517304595130949	0.61391550647033	0.76592727079215395	-7.02016074021264	-0.102889652316897	5429.09290133657	0.0481266393848427	-2.13789397373344	3.2525349468809597E-2	0.10789949834757601	concordant	Gene not DE	Protein not DE	No DS	-0.152	FALSE	NA	NA	FALSE	FALSE	TRUE	other
TAB1	ENSG00000100324	-0.0745767431797066	13.1083168212748	-0.516592830473007	0.61439820118121202	0.76624165530575805	-7.02054732608384	0.0733408313015923	2245.5032639106	0.0554136138579033	1.32351648260407	0.18566367863675301	0.37051629130309799	discordant	Gene not DE	Protein not DE	No DS	0.5	FALSE	NA	NA	FALSE	FALSE	TRUE	other
PGAM1	ENSG00000171314	0.0522233586449765	20.3951636684342	0.516374562310931	0.61454626086682795	0.76624165530575805	-7.02066577346141	0.0371567630365643	4065.13774502823	0.053257083433642	0.69768677969122	0.48537309767507197	0.67919963727681998	concordant	Gene not DE	Protein not DE	No DS	0.003	FALSE	NA	NA	FALSE	FALSE	FALSE	other
