ID	dataset	subset	qvalue	Count	geneID	GeneRatio	BgRatio	pvalue	gs_subcat	gs_exact_source	modality
GOBP_REGULATION_OF_MULTICELLULAR_ORGANISM_GROWTH	NYGC_FTLD_FrontalCortex	positive	0.00359771222908741	26	EZR/SGPL1/SMO/STAT5A/CSF1/BCL2/STAT3/DIO3/PTCH1/NIPBL/CDK4/POU3F2/IGF2/ADRB2/GPAM/STAT5B/GHRHR/MFSD2A/CHD7/GDF15/FOXS1/BBS2/PPIB/TNKS2/GDF5/SOCS2	26/5345	59/22688	0.00040948843038044	GO:BP	GO:0040014	RNAseq
GOBP_NEGATIVE_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS	NYGC_FTLD_FrontalCortex	positive	0.00359771222908741	23	AKR1C3/REST/ERLIN2/GPER1/NFKB1/SPHK1/LPIN1/ORMDL2/ACADVL/DKKL1/SIRT1/ORMDL3/BMP5/CEACAM1/SNAI2/APOC1/SLC27A1/ACADL/APOE/BRCA1/WNT4/PDGFA/ERLIN1	23/5345	50/22688	0.000410497523147724	GO:BP	GO:0051055	RNAseq
GOCC_TERTIARY_GRANULE_LUMEN	NYGC_FTLD_FrontalCortex	positive	0.00359771222908741	23	LTF/CSTB/CNN2/CTSH/GSDMD/CDA/B2M/PGM1/TNFAIP6/PPBP/CYFIP1/CTSS/PTPN6/FOLR3/LRG1/LYZ/HBB/CXCL1/MMP9/TIMP2/IDH1/GOLGA7/CFP	23/5345	50/22688	0.000410497523147724	GO:CC	GO:1904724	RNAseq
GOBP_SYNCYTIUM_FORMATION	NYGC_FTLD_FrontalCortex	positive	0.00361699258110041	25	CAPN2/ITGB1/NFATC2/CD81/MYOF/EHD1/EHD2/TREM2/CFLAR/CCNG1/TANC1/TNFSF14/JAM2/CD109/TYROBP/MYH9/RAPGEF3/CYP19A1/CD9/GDF15/CD53/IL4R/ADAMTS15/CAV3/PLEKHO1	25/5345	56/22688	0.000413227182022109	GO:BP	GO:0006949	RNAseq
GOBP_POSITIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	NYGC_FTLD_FrontalCortex	positive	0.00378082824805085	64	CDC42EP4/MAPRE1/MSN/VASP/ABCA1/TGFB1/TLR4/NEK7/BCL2L11/RHOC/AJUBA/RHOA/CLU/KIRREL1/FCHSD2/ARHGEF5/TAL1/LCP1/FERMT2/CAPG/RPS3/OCLN/SYK/ANKRD53/MYD88/LMOD1/SLAIN2/PIEZO1/PYCARD/SH3GLB1/BAX/PFN1/FER/TLR6/CCL26/RAP1B/TP53/RACK1/TPPP3/BMF/STMP1/TRABD2B/PLCG2/LGALS3/ARF6/EIF4G1/PLEK/CLEC7A/BAIAP2L1/CARMIL1/NCKAP1L/HIP1R/CLIP1/CDC42EP5/CDH5/CDC42EP1/CDK5RAP2/NIN/HCK/SLAIN1/BID/FERMT1/CAV3/CDC42EP2	64/5345	185/22688	0.000432498538180902	GO:BP	GO:0031334	RNAseq
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_DNA_DAMAGE_STIMULUS	NYGC_FTLD_FrontalCortex	positive	0.00379676067293163	33	PTTG1IP/MUC1/BCL2/ZNF385A/CLU/TPT1/ACKR3/DYRK3/CYREN/RPS3/CGAS/SIRT1/CD74/RNF169/MAD2L2/CD44/OGG1/SHLD2/SNAI2/ELL3/CXCL12/SFRP2/FANCB/FBH1/BCL2L1/CHEK2/USP47/FBXO5/UBR5/NUDT16L1/PPP1R10/BID/YJU2	33/5345	81/22688	0.000434877197644296	GO:BP	GO:2001021	RNAseq
GOMF_TRANSCRIPTION_COREGULATOR_BINDING	NYGC_FTLD_FrontalCortex	positive	0.00387759731455643	41	TEAD2/PPARA/HDGF/PAX6/SP1/CHD4/NFE2L2/SMAD4/LMO2/RXRA/HDAC1/NFATC1/CTBP2/RUNX3/ATF7/RELA/ETS1/LEF1/PGR/NEK6/HES1/MED1/CTCF/SIX1/BCL6/GATA3/GATA6/EPAS1/FOS/ZNF618/CREBBP/SMARCD3/CTNNB1/JUND/EP300/SREBF1/AR/GATA2/WIZ/RPL23/VGLL4	41/5345	107/22688	0.000444704095348874	GO:MF	GO:0001221	RNAseq
GOBP_DETECTION_OF_BIOTIC_STIMULUS	NYGC_FTLD_FrontalCortex	positive	0.00392441539842703	17	YAP1/SMO/TSPO/TLR4/SSC5D/C4B/TREM2/SRPX/HLA-A/TLR1/TLR6/HLA-B/TLR2/CLEC7A/LY96/HLA-DRB1/NLRC4	17/5345	33/22688	0.000452372675398391	GO:BP	GO:0009595	RNAseq
GOBP_FC_RECEPTOR_MEDIATED_STIMULATORY_SIGNALING_PATHWAY	NYGC_FTLD_FrontalCortex	positive	0.00392441539842703	17	YES1/APPL2/FYN/PLD2/CSK/SYK/PTPRC/PLPP4/LYN/FGR/PLSCR1/ABL1/FCER1G/VAV1/FCGR2B/VAV2/HCK	17/5345	33/22688	0.000452372675398391	GO:BP	GO:0002431	RNAseq
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_2_PRODUCTION	NYGC_FTLD_FrontalCortex	positive	0.00392441539842703	17	ANXA1/RPS3/PNP/CD4/STAT5B/CARD11/SASH3/PTPRC/PRKD2/PLCG2/ABL1/CLEC7A/CD86/CCR2/CD3E/RIPK2/RUNX1	17/5345	33/22688	0.000452372675398391	GO:BP	GO:0032743	RNAseq
GOBP_POSITIVE_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION	NYGC_FTLD_FrontalCortex	positive	0.00392441539842703	17	LPAR4/F2R/PDGFRB/F2RL1/NET1/LPAR6/COL3A1/P2RY8/GPR65/ADGRG1/LPAR1/GPR174/GPR20/GPR4/GPR17/AKAP13/F11R	17/5345	33/22688	0.000452372675398391	GO:BP	GO:0035025	RNAseq
GOBP_SMAD_PROTEIN_SIGNAL_TRANSDUCTION	NYGC_FTLD_FrontalCortex	positive	0.0039472152760075	32	WWTR1/GDF11/BMPR1A/SMAD5/TGFB1/SMAD4/INHBB/SMAD9/BMP7/SLC2A10/TOB1/RBPMS/VIM/LRP1/ATOH8/DAB2/TGFB2/BMP5/BMP6/HIPK2/LEFTY2/SMAD1/GDF15/TGFBR1/FOS/PARP1/ZMIZ1/GDF5/TGFB3/MSTN/PBLD/SKI	32/5345	78/22688	0.000455578994082519	GO:BP	GO:0060395	RNAseq
GOCC_BASOLATERAL_PLASMA_MEMBRANE	NYGC_FTLD_FrontalCortex	positive	0.00398961418177335	73	EZR/SLC4A11/PLPP3/SLC41A1/KCNJ10/SLC43A3/MSN/EGFR/HEPH/ORAI1/PTH1R/MLC1/CD81/SLC6A9/ABCC4/TJP1/SLC26A5/SLC3A2/SLC40A1/WASF2/SLC4A2/DAG1/ENPP1/AQP4/ADCY8/ANXA2/ANXA1/SLC16A1/ERBB2/ERBIN/LRP1/KCNQ1/SLC2A9/SLC6A13/MARVELD2/SLC16A12/SLC39A8/B4GALT1/STX2/DSP/SLC38A3/SLC14A1/CD44/SLC46A1/SCRIB/SLC2A1/SYNJ2BP/ABCC6/SLC7A7/SLC29A4/AQP1/DISP1/P2RY1/PKD2/CLDN7/SLC22A6/KCNJ16/TEK/C5AR1/LEPR/HPGD/MTTP/SLC19A1/SLC22A8/PDPN/CTNNB1/SLC26A7/FOLR1/CLDN1/ATP1B3/GPIHBP1/ATP7A/SLC4A1	73/5345	217/22688	0.00046105693955415	GO:CC	GO:0016323	RNAseq
GOBP_MALE_SEX_DIFFERENTIATION	NYGC_FTLD_FrontalCortex	positive	0.00407223242535272	54	GJA1/SGPL1/AKR1C3/RAB13/NUPR1/BMPR1A/RHOBTB3/SMAD5/SMAD4/BCL2L11/BCL2/INHBB/SOX9/PDGFRB/PATZ1/LHFPL2/MMP14/H3-3A/TBX3/CTNNA1/TGFB2/CBL/STAT5B/BMP5/TFAP2C/BMP6/BAX/YBX3/SFRP2/GATA3/CRKL/NUDT1/DHH/BCL2L1/TGFBR1/GATA6/NKX3-1/ADGRG1/CYP1B1/CCND1/LGR4/TLR3/TBC1D20/H3-3B/WNT4/KIF18A/CTNNB1/LHCGR/PRDX4/SOX15/AR/SAFB2/NCOA4/PDGFA	54/5345	151/22688	0.000474245948526061	GO:BP	GO:0046661	RNAseq
GOBP_REGULATION_OF_ACTIN_FILAMENT_LENGTH	NYGC_FTLD_FrontalCortex	positive	0.00407223242535272	54	EPS8/CDC42EP4/SWAP70/VASP/TMOD3/ADD3/COTL1/GSN/KANK1/ARPC1B/RHOA/KIRREL1/FCHSD2/F2RL1/ELN/WDR1/ESAM/CAPG/RDX/HCLS1/LMOD1/PLEKHG2/PYCARD/SVIL/PFN1/FER/CCL26/CYFIP1/CXCL12/ARF6/TRIOBP/TWF1/FLII/SCIN/PLEK/LIMA1/BAIAP2L1/CARMIL1/NEB/TMSB15A/NCKAP1L/WAS/HIP1R/CDC42EP5/ARHGAP18/DAAM2/KANK3/CDC42EP1/ARHGAP35/SEMA5A/SPTA1/TMSB4X/HCK/CDC42EP2	54/5345	151/22688	0.000474245948526061	GO:BP	GO:0030832	RNAseq
GOBP_POSITIVE_REGULATION_OF_LIPID_LOCALIZATION	NYGC_FTLD_FrontalCortex	positive	0.00407223242535272	40	NFKBIA/ABCA1/RXRA/NFKB1/C1QTNF1/OSBPL11/ACACB/CAV1/PLTP/DBI/LRAT/PTCH1/ANXA2/PLIN5/PLIN3/NR1H3/EHD1/TREM2/LRP1/SIRT1/CES1/DAB2/MSR1/BMP6/GPS2/ACSL5/SPP1/C3/CYP19A1/ABCB4/SCP2/NKX3-1/PLIN2/ZC3H12A/ABCA13/IKBKE/APOE/PLA2G4A/LIPG/LDLRAP1	40/5345	104/22688	0.000474712809369779	GO:BP	GO:1905954	RNAseq
GOBP_GLOMERULAR_MESANGIUM_DEVELOPMENT	NYGC_FTLD_FrontalCortex	positive	0.00407223242535272	10	BMP7/PDGFRB/NOTCH1/ACTA2/CFLAR/FOXC2/IL6R/CD34/GPR4/PDGFA	10/5345	15/22688	0.000474779858164003	GO:BP	GO:0072109	RNAseq
GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_ASSEMBLY	NYGC_FTLD_FrontalCortex	positive	0.00407223242535272	10	ANTXR1/TGFB1/SOX9/EMILIN1/DAG1/NOTCH1/AGT/RGCC/TIE1/PHLDB2	10/5345	15/22688	0.000474779858164003	GO:BP	GO:1901201	RNAseq
GOBP_REGULATION_OF_MEMBRANE_INVAGINATION	NYGC_FTLD_FrontalCortex	positive	0.00407223242535272	10	APPL2/ANO6/RAB31/F2RL1/TREM2/C3/PLCG2/NCKAP1L/GATA2/CD300A	10/5345	15/22688	0.000474779858164003	GO:BP	GO:1905153	RNAseq
GOMF_MUSCLE_ALPHA_ACTININ_BINDING	NYGC_FTLD_FrontalCortex	positive	0.00407223242535272	10	PALLD/PDLIM5/PDLIM3/PDLIM1/PDLIM4/PDLIM2/PKD2/NRAP/TTN/PRICKLE4	10/5345	15/22688	0.000474779858164003	GO:MF	GO:0051371	RNAseq
GOBP_ATRIOVENTRICULAR_VALVE_DEVELOPMENT	NYGC_FTLD_FrontalCortex	positive	0.00408023600601358	14	BMPR1A/ACVR1/TGFBR2/SMAD4/APLNR/NOTCH1/HEYL/HEY2/GJA5/TGFB2/CCN1/DCHS1/EFNA1/SOX4	14/5345	25/22688	0.000477505880413908	GO:BP	GO:0003171	RNAseq
GOBP_NEGATIVE_REGULATION_OF_CELL_KILLING	NYGC_FTLD_FrontalCortex	positive	0.00408023600601358	14	CRK/HLA-E/PTPRC/CEACAM1/HLA-A/HLA-B/LGALS9/HAVCR2/IL7R/NCKAP1L/FCGR2B/LILRB1/MICA/HLA-F	14/5345	25/22688	0.000477505880413908	GO:BP	GO:0031342	RNAseq
GOMF_K63_LINKED_POLYUBIQUITIN_MODIFICATION_DEPENDENT_PROTEIN_BINDING	NYGC_FTLD_FrontalCortex	positive	0.00408023600601358	14	TAB2/ZBTB1/TNIP2/FAAP20/UIMC1/OTUD7B/RNF169/TNFAIP3/MINDY2/SQSTM1/PARP10/WDR81/IKBKE/SPRTN	14/5345	25/22688	0.000477505880413908	GO:MF	GO:0070530	RNAseq
GOCC_BRUSH_BORDER	NYGC_FTLD_FrontalCortex	positive	0.00408870747768221	36	EZR/EPS8/MYL6/ADD3/GNA13/LCTL/GNA12/CLIC1/MYO1C/CYBRD1/PLEC/SLC7A11/SNX5/FLNA/SLC38A2/B4GALT1/RGS19/DCXR/SLC46A1/MYH9/ABCG2/FLII/AQP1/SCIN/LIMA1/CUBN/ATP6V0A4/MTTP/SLC19A1/USH1C/MYH14/SLC34A3/FOLR1/FLNB/ATP7A/PDZK1	36/5345	91/22688	0.000479096158346975	GO:CC	GO:0005903	RNAseq
GOBP_SECOND_MESSENGER_MEDIATED_SIGNALING	NYGC_FTLD_FrontalCortex	positive	0.00412990463987924	93	HOMER3/ADCYAP1R1/NFATC4/DDAH2/NFATC2/PDE3A/EGFR/PLCE1/SPHK1/GSTM2/CASQ2/NFATC1/APLNR/SOX9/PRKG1/PDE5A/NFATC3/ATP1A2/PLN/CXCR4/LMCD1/GLP1R/PDE9A/ITPR2/AGTR1/HRC/PTGDR2/CMKLR1/AGT/THBS1/ACKR3/TBXA2R/TREM2/CGAS/RGN/PTBP1/BST1/SYK/CD4/CIB1/LAT2/MYOZ1/VCAM1/PTPRC/TMEM38B/CXCR1/IRAG1/GHRHR/CXCR2/ADGRG6/MAPK7/CXCR6/TMBIM4/CCR1/RAPGEF3/GRIN2C/OR51E2/SELP/CLIC2/PLCG2/AVPR1A/AQP1/CCRL2/EDN3/PLEK/CLEC7A/ACKR4/ACKR2/CCR2/KDR/ADORA2B/EDNRB/CD3E/CCR5/PLCG1/MAFA/TMEM100/DEFB1/PTGFR/APOE/CCR4/SELE/CCR9/GPR143/FPR1/ZAP70/SELENOK/TBC1D10C/NPR1/CAP1/NPR2/CXCL8/SLA2	93/5345	289/22688	0.00048452835888315	GO:BP	GO:0019932	RNAseq
GOBP_POSITIVE_REGULATION_OF_GROWTH	NYGC_FTLD_FrontalCortex	positive	0.00414265082531703	76	YAP1/EZR/TEAD1/GLI1/SMO/TGFBR3/BMPR1A/WFS1/EGFR/TGFBR2/RND2/CSF1/SPHK1/ACACB/BCL2/DIO3/RHOA/NIPBL/CXCL16/NOTCH1/MTM1/IST1/CXCR4/ERBB2/NTN1/MMP14/POU3F2/H3-3A/HEY2/TBX2/IGF2/TGFB2/GPAM/CIB1/DISC1/STAT5B/FGF2/SASH3/CYBA/GHRHR/FN1/SLC25A33/S100A9/MFSD2A/HLX/YBX3/CHD7/CYFIP1/DLL1/MACF1/CXCL12/AVPR1A/EIF4G1/SFRP2/RPS6KA1/S100A8/TGFBR1/GATA6/FOXS1/SERP1/USP47/SDCBP/PPIB/FGFR2/H3-3B/ARMC12/HBEGF/CDKN2AIP/AKT1/ADAM10/SOX15/PIM1/GOLGA4/SEMA5A/HYAL1/SYT17	76/5345	228/22688	0.000486630537127512	GO:BP	GO:0045927	RNAseq
GOBP_POSITIVE_REGULATION_OF_MORPHOGENESIS_OF_AN_EPITHELIUM	NYGC_FTLD_FrontalCortex	positive	0.0042093009994467	18	GJA1/SMO/SOX9/AGT/STOX1/FGF2/MMRN2/SIX1/NOG/ABL1/GATA3/ITGAX/LGR4/LBX2/WNT4/CTNNB1/LHX1/AR	18/5345	36/22688	0.000495692892904315	GO:BP	GO:1905332	RNAseq
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CELL_PROLIFERATION	NYGC_FTLD_FrontalCortex	positive	0.0042093009994467	18	YAP1/GLI1/TGFBR3/BMPR1A/TGFBR2/SAV1/NOTCH1/HEY2/TBX2/FGF2/NOG/TGFBR1/GATA6/FGFR2/TP73/PIM1/RUNX1/VGLL4	18/5345	36/22688	0.000495692892904315	GO:BP	GO:0060043	RNAseq
GOBP_CELLULAR_RESPONSE_TO_RADIATION	NYGC_FTLD_FrontalCortex	positive	0.00430453688881506	62	YAP1/NEDD4/MAP3K20/NFATC4/POLA1/RHBDD1/TP53INP1/SWI5/CRIP1/MMP2/CRY1/CERS1/ZBTB1/NIPBL/CRB1/IFI16/NET1/RGR/TIMP1/SIRT1/MFAP4/CRYAB/POLD1/BARD1/EEF1D/TMEM109/HYAL2/BAX/CYBA/SNAI2/COPS9/PCNA/GNAT1/TP53/BMF/SFRP2/GATA3/RGS9/AQP1/BCL2L1/CHEK2/DDB2/ATF4/ELK1/BLM/TNKS1BP1/CARD16/USP47/TREX1/TANK/BRCA1/RAD9B/MMP9/CREBBP/PARP1/RHOB/RPL26/EP300/DNM2/SMPD1/CAMKMT/HYAL1	62/5345	179/22688	0.000507538480684754	GO:BP	GO:0071478	RNAseq
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION	NYGC_FTLD_FrontalCortex	positive	0.00436143413706638	29	ISL1/CARD8/TLR4/STAT3/GSDMD/LILRA2/F2RL1/IFI16/IL16/INAVA/CASP8/MYD88/S100A13/HSPB1/CASP1/TYROBP/PYCARD/TLR8/TLR6/TMED10/MNDA/STMP1/LGALS9/CLEC7A/HAVCR2/RIPK2/TMEM106A/LILRA5/NLRC4	29/5345	69/22688	0.000514885926418706	GO:BP	GO:0032732	RNAseq
GOBP_ECTODERM_DEVELOPMENT	NYGC_FTLD_FrontalCortex	positive	0.00440883563672402	12	FZD7/BMPR1A/ZBTB7B/ITGA6/TPT1/ITGAM/STX2/EDA2R/EPB41L5/VAX2/CTNNB1/LHX1	12/5345	20/22688	0.000521773394195091	GO:BP	GO:0007398	RNAseq
GOBP_POSITIVE_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	NYGC_FTLD_FrontalCortex	positive	0.00440883563672402	12	SRPX2/ANXA1/RHOJ/CIB1/FOXC2/FGF2/ABL1/KDR/HMOX1/PIK3C2A/GATA2/MAP3K3	12/5345	20/22688	0.000521773394195091	GO:BP	GO:0090050	RNAseq
GOBP_NEGATIVE_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION	NYGC_FTLD_FrontalCortex	positive	0.00474407391466172	26	PPARA/FZD7/YBX1/PI16/BMPR1A/NFATC2/RBPMS2/SMAD4/HDAC1/NFATC1/MYOCD/NFATC3/NOTCH1/MSX1/FOXO4/HEY2/IGF2/PTBP1/SOX6/TMEM119/BHLHE41/DLL1/SMAD1/PRDM6/ZBED6/CAV3	26/5345	60/22688	0.000562142770137722	GO:BP	GO:0051148	RNAseq
GOBP_ACTIVATION_OF_PHOSPHOLIPASE_C_ACTIVITY	NYGC_FTLD_FrontalCortex	positive	0.00477670585218543	15	ADCYAP1R1/EGFR/ANG/EDNRA/AGT/S1PR4/RASGRP4/AVPR1A/CD86/LPAR1/ARHGAP6/C5AR1/ITK/ADRA1A/SELE	15/5345	28/22688	0.000568808011861766	GO:BP	GO:0007202	RNAseq
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I	NYGC_FTLD_FrontalCortex	positive	0.00477670585218543	15	HFE/B2M/HLA-E/AZGP1/IKBKB/HLA-A/MR1/HLA-B/FCER1G/TAPBPL/ERAP2/IFI30/HLA-C/TAP1/HLA-F	15/5345	28/22688	0.000568808011861766	GO:BP	GO:0002474	RNAseq
GOBP_MYELOID_LEUKOCYTE_CYTOKINE_PRODUCTION	NYGC_FTLD_FrontalCortex	positive	0.00477670585218543	15	GPRC5B/TGFB1/TLR4/IRAK3/MAVS/SIRT1/TGFB2/CD74/BCL6/LAPTM5/PLCG2/BCL10/HMOX1/LILRB1/TGFB3	15/5345	28/22688	0.000568808011861766	GO:BP	GO:0061082	RNAseq
GOMF_MITOGEN_ACTIVATED_PROTEIN_KINASE_BINDING	NYGC_FTLD_FrontalCortex	positive	0.00477670585218543	15	MAPKAPK2/MAPKAPK3/NFATC1/ATF7/DUSP1/DUSP16/SIRT1/PTAFR/NBR1/PPM1D/MAPK7/ABL1/TPR/TNIP1/GCH1	15/5345	28/22688	0.000568808011861766	GO:MF	GO:0051019	RNAseq
GOBP_ENDODERMAL_CELL_DIFFERENTIATION	NYGC_FTLD_FrontalCortex	positive	0.00477856853731524	21	ITGB5/COL8A1/MMP2/ITGA7/SOX2/MMP14/ITGAV/ITGA5/ITGB2/FN1/EOMES/SETD2/SOX17/GATA6/CDC73/LAMA3/MMP9/CTNNB1/PAF1/MMP15/COL11A1	21/5345	45/22688	0.000570429646934371	GO:BP	GO:0035987	RNAseq
GOMF_NON_MEMBRANE_SPANNING_PROTEIN_TYROSINE_KINASE_ACTIVITY	NYGC_FTLD_FrontalCortex	positive	0.00477856853731524	21	YES1/WEE1/FYN/STK16/BAZ1B/CSK/SYK/LCK/LYN/SLA/FER/FGR/ABL1/BMX/ITK/RIPK2/ZAP70/HCK/TYK2/JAK1/PEAK1	21/5345	45/22688	0.000570429646934371	GO:MF	GO:0004715	RNAseq
GOBP_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION	NYGC_FTLD_FrontalCortex	positive	0.00479270184041073	25	NOTCH2/LTF/TLR4/TOB2/CSF1/GPR137B/MITF/TREM2/TNFAIP6/TYROBP/CEBPB/CCR1/INPP5D/POU4F1/TLR3/LILRB1/FOS/LILRB3/RASSF2/LILRB4/CTNNB1/FSTL3/ESRRA/PRXL2A/LRRC17	25/5345	57/22688	0.000572818758354363	GO:BP	GO:0045670	RNAseq
GOBP_REGULATION_OF_TUBE_SIZE	NYGC_FTLD_FrontalCortex	positive	0.00481528334423755	49	ARHGAP42/ROCK1/GPER1/F2R/MMP2/P2RY2/CAV1/KCNMB1/PRKG1/RHOA/ITGA1/ATP1A2/ACTA2/F2RL1/EDNRA/SNTA1/VSTM4/AGTR1/AGT/TBXA2R/GJA5/FOXC1/ADRB2/TBXAS1/FOXC2/COMP/ECE1/KLF2/GPX1/SERPINF2/PLOD3/AVPR1A/ABL1/P2RY1/EDN3/SMTNL2/CPS1/ADORA2B/EDNRB/PIK3C2A/DOCK5/APOE/ADRA1A/SOD3/NPR1/ADRA2B/ADORA2A/GCH1/CYSLTR1	49/5345	135/22688	0.000576222967565521	GO:BP	GO:0035150	RNAseq
GOBP_FACE_DEVELOPMENT	NYGC_FTLD_FrontalCortex	positive	0.00482181422355782	22	SGPL1/RRAS/MMP2/NIPBL/MSX1/EDNRA/RAF1/LEF1/RARG/CSRNP1/CHD7/NOG/CLDN5/COL1A1/TIPARP/CRISPLD2/ASPH/EP300/ALDH1A2/TGFB3/HOXB3/SKI	22/5345	48/22688	0.000579551812933257	GO:BP	GO:0060324	RNAseq
GOBP_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION	NYGC_FTLD_FrontalCortex	positive	0.00482181422355782	22	NOTCH2/ZFP36L1/TGFB1/CSF1/TREM2/LEF1/EVI2B/CASP8/HCLS1/CD4/CD74/TYROBP/RIPK1/CCR1/POU4F1/FADD/FOS/HLA-DRB1/RUNX1/RB1/PRKCA/PF4	22/5345	48/22688	0.000579551812933257	GO:BP	GO:0002763	RNAseq
GOCC_INTERCALATED_DISC	NYGC_FTLD_FrontalCortex	positive	0.00482181422355782	22	ITGB1/GJA1/VAMP5/FXYD1/ATP1A2/PGM5/GJC1/JUP/GJA5/CTNNA1/VCL/DSP/SLC2A1/FHOD1/NRAP/DSC2/PKP2/CTNNB1/RANGRF/DES/CAV3/DSG2	22/5345	48/22688	0.000579551812933257	GO:CC	GO:0014704	RNAseq
GOBP_POSITIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	NYGC_FTLD_FrontalCortex	positive	0.00482181422355782	24	NACC2/NUPR1/BCL2L11/CAV1/PMAIP1/MSX1/MCL1/RPS3/SIRT1/IL20RA/LCK/BAX/PLEKHF1/S100A9/TP53/RACK1/FBH1/RPS7/S100A8/NKX3-1/BAD/RIPK3/RPL26/BID	24/5345	54/22688	0.000579829479442479	GO:BP	GO:2001244	RNAseq
GOBP_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE	NYGC_FTLD_FrontalCortex	positive	0.00483704137089319	23	LTF/H2BC21/ANG/RPL30/RPS19/CXCL5/RPL39/ROMO1/S100A9/PPBP/RNASE6/CXCL2/S100A12/LEAP2/CXCL6/CXCL3/H2BC11/DEFB1/CXCL1/CXCL8/PF4V1/RNASE3/PF4	23/5345	51/22688	0.000582369042018269	GO:BP	GO:0061844	RNAseq
GOMF_PROTEASE_BINDING	NYGC_FTLD_FrontalCortex	positive	0.00491397414396615	46	ITGB1/A2ML1/SERPINA5/TIMP3/BCL2/SERPINB6/CSTB/CRADD/ANXA2/A2M/TIMP1/CFLAR/ITGAV/TNFRSF10A/AMFR/IL1R1/COL1A2/TWNK/TIMP4/COMP/PYCARD/TNFAIP3/SELENOS/FN1/SERPINF2/TP53/SERPINE1/PZP/COL3A1/ANXA2P2/NTRK2/BANK1/SELL/SERPINA1/COL1A1/BCL10/CARD16/FADD/RIPK2/RFFL/TIMP2/ITGB3/TTN/SRI/NLRC4/DVL3	46/5345	125/22688	0.000592351323536839	GO:MF	GO:0002020	RNAseq
GOBP_MYOBLAST_DIFFERENTIATION	NYGC_FTLD_FrontalCortex	positive	0.00492684207664801	32	ISL1/ITGB1/ZFP36L1/REST/ID3/RANBP3L/TGFB1/SOX9/MYOCD/XKR8/PLEC/MEGF10/NOTCH1/BTG1/MAP3K5/MBNL3/TBX3/TBX2/BOC/TNFSF14/LGALS1/LRRC8A/JAG1/IL18/DLL1/EPAS1/SOX15/RB1/IFRD1/TCF7L2/MSTN/KLHL41	32/5345	79/22688	0.000594624110021595	GO:BP	GO:0045445	RNAseq
GOBP_REGULATION_OF_NOTCH_SIGNALING_PATHWAY	NYGC_FTLD_FrontalCortex	positive	0.00505330184162944	36	YAP1/NFKBIA/ASCL1/NIBAN2/STAT3/BMP7/NOTCH2NLA/IL6ST/NOTCH1/LFNG/BMP2K/MMP14/HEY2/POFUT1/MFNG/LLGL1/TGFB2/HES1/JAG1/SYNJ2BP/BCL6/DLL1/DTX1/GATA5/NOTCH2NLB/ENHO/TP63/ZMIZ1/AKT1/ADAM10/NOTCH2NLC/GATA2/TSPAN14/DLL4/EPN2/LLGL2	36/5345	92/22688	0.000610626783591902	GO:BP	GO:0008593	RNAseq
GOBP_LEUKOCYTE_AGGREGATION	NYGC_FTLD_FrontalCortex	positive	0.00506580491793212	9	MSN/BMP7/JAM2/STK10/CD44/S100A9/RAC2/S100A8/ZAP70	9/5345	13/22688	0.000616589530135909	GO:BP	GO:0070486	RNAseq
GOBP_MYOBLAST_MIGRATION	NYGC_FTLD_FrontalCortex	positive	0.00506580491793212	9	SMO/ROCK1/MEGF10/ANXA1/NET1/THBS4/SIX1/MSTN/PLEKHO1	9/5345	13/22688	0.000616589530135909	GO:BP	GO:0051451	RNAseq
GOBP_NEGATIVE_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE	NYGC_FTLD_FrontalCortex	positive	0.00506580491793212	9	FOXJ1/CD59/A2M/SERPING1/VSIG4/PTPN6/CR1/FCGR2B/CD55	9/5345	13/22688	0.000616589530135909	GO:BP	GO:0002921	RNAseq
GOBP_T_CELL_EXTRAVASATION	NYGC_FTLD_FrontalCortex	positive	0.00506580491793212	9	CD99/CRK/ITGAL/CRKL/CCR2/CCL2/FADD/RIPK3/F11R	9/5345	13/22688	0.000616589530135909	GO:BP	GO:0072683	RNAseq
GOCC_CELL_TRAILING_EDGE	NYGC_FTLD_FrontalCortex	positive	0.00506580491793212	9	EZR/MSN/SPN/PSTPIP1/BST1/SELPLG/ICAM2/MYH9/SCIMP	9/5345	13/22688	0.000616589530135909	GO:CC	GO:0031254	RNAseq
